within_threshold,final_distance,convergence,perturbation,retcode
false,2.033730682470218,true,"[-0.15962658638160282, -0.09588575455397201]",Success
false,2.0500134185636587,true,"[-0.16824199009035773, -0.10106092307775535]",Success
false,2.066344693655514,true,"[-0.17685739379911267, -0.10623609160153871]",Success
false,2.082640599800948,true,"[-0.18547279750786758, -0.11141126012532206]",Success
false,2.099299290196134,true,"[-0.1940882012166225, -0.11658642864910541]",Success
false,2.1159431353862295,true,"[-0.20270360492537742, -0.12176159717288876]",Success
false,2.1333642822703194,true,"[-0.21131900863413236, -0.12693676569667212]",Success
false,2.150441971110434,true,"[-0.21993441234288727, -0.13211193422045545]",Success
false,2.167512826322642,true,"[-0.22854981605164218, -0.1372871027442388]",Success
false,2.184702075287105,true,"[-0.2371652197603971, -0.14246227126802213]",Success
false,2.2020439341278126,true,"[-0.24578062346915205, -0.14763743979180552]",Success
false,2.219974190875819,true,"[-0.254396027177907, -0.15281260831558885]",Success
false,2.2372031540743187,true,"[-0.2630114308866619, -0.1579877768393722]",Success
false,2.2549756121312043,true,"[-0.2716268345954168, -0.16316294536315554]",Success
false,2.27261687201769,true,"[-0.2802422383041717, -0.16833811388693887]",Success
false,2.2902410975669305,true,"[-0.2888576420129267, -0.17351328241072225]",Success
false,2.3080747869730667,true,"[-0.2974730457216816, -0.17868845093450558]",Success
false,2.3261384648309713,true,"[-0.3060884494304365, -0.18386361945828894]",Success
false,2.3436921450731636,true,"[-0.3147038531391914, -0.18903878798207227]",Success
false,2.361418332636501,false,"[-0.3233192568479464, -0.19421395650585566]",Success
false,2.379382062655408,false,"[-0.3319346605567013, -0.19938912502963899]",Success
false,2.397026593943047,false,"[-0.3405500642654562, -0.20456429355342234]",Success
false,2.414860898483998,false,"[-0.3491654679742111, -0.20973946207720567]",Success
false,2.4327847250092476,false,"[-0.357780871682966, -0.21491463060098903]",Success
false,2.4502834018772894,false,"[-0.366396275391721, -0.2200897991247724]",Success
false,2.4679621161583882,false,"[-0.3750116791004759, -0.22526496764855575]",Success
false,2.4857677316973104,false,"[-0.3836270828092308, -0.23044013617233908]",Success
false,2.5033076563428494,false,"[-0.3922424865179857, -0.23561530469612244]",Success
false,2.520784418794241,false,"[-0.4008578902267407, -0.2407904732199058]",Success
false,2.5381797795561236,false,"[-0.4094732939354956, -0.24596564174368915]",Success
false,2.555473517489313,false,"[-0.4180886976442505, -0.2511408102674725]",Success
false,2.572658436503637,false,"[-0.4267041013530054, -0.25631597879125584]",Success
false,2.5897239709826074,false,"[-0.4353195050617603, -0.2614911473150392]",Success
false,2.6063244103299303,false,"[-0.4439349087705153, -0.26666631583882255]",Success
false,2.623165484075995,false,"[-0.45255031247927013, -0.27184148436260586]",Success
false,2.6400003828857295,false,"[-0.4611657161880251, -0.2770166528863892]",Success
false,2.656460030125269,false,"[-0.46978111989678006, -0.28219182141017257]",Success
false,2.6728729441992813,false,"[-0.4783965236055349, -0.28736698993395593]",Success
