within_threshold,final_distance,convergence,perturbation,retcode
false,2.2352913265679515,true,"[-0.39912675741029857, -0.9355310959872888, 6.767676777767233]",Success
false,2.2011135680839193,true,"[-0.39912675741029857, -0.9355310959872888, 6.969696979787435]",Success
false,2.2706969941682353,false,"[-0.39912675741029857, -0.9355310959872888, 7.1717171818076375]",Success
false,2.082857487908644,true,"[-0.39912675741029857, -0.9355310959872888, 7.373737383827839]",Success
false,3.14332876878139,true,"[-0.39912675741029857, -0.9355310959872888, 7.5757575858480415]",Success
false,3.6217597293105284,false,"[-0.39912675741029857, -0.9355310959872888, 7.777777787868243]",Success
false,2.880984248444738,false,"[-0.39912675741029857, -0.9355310959872888, 7.9797979898884455]",Success
false,3.0723083994082834,false,"[-0.39912675741029857, -0.9355310959872888, 8.181818191908647]",Success
false,3.706183692992125,true,"[-0.39912675741029857, -0.9355310959872888, 8.38383839392885]",Success
false,2.471332532745169,true,"[-0.39912675741029857, -0.9355310959872888, 8.585858595949052]",Success
false,2.4430889422761983,true,"[-0.39912675741029857, -0.9355310959872888, 8.787878797969253]",Success
false,2.307810834264245,true,"[-0.39912675741029857, -0.9355310959872888, 8.989898999989455]",Success
false,2.332740890203124,false,"[-0.39912675741029857, -0.9355310959872888, 9.191919202009657]",Success
false,2.1231438909063436,true,"[-0.39912675741029857, -0.9355310959872888, 9.39393940402986]",Success
true,1.3950316802407122e-7,true,"[-0.39912675741029857, -0.9355310959872888, 9.59595960605006]",Terminated
false,2.1427315682672607,false,"[-0.39912675741029857, -0.9355310959872888, 9.797979808070263]",Success
false,2.4145303182729987,true,"[-0.39912675741029857, -0.9355310959872888, 10.000000010090465]",Success
true,8.75687976018891e-8,true,"[-0.3389881370507884, -0.9589617526152296, -9.999999989909535]",Terminated
true,1.234219227718452e-7,true,"[-0.3389881370507884, -0.9589617526152296, -9.797979787889332]",Terminated
true,3.4579876736610105e-7,true,"[-0.3389881370507884, -0.9589617526152296, -9.59595958586913]",Terminated
false,1.9562376211847767,false,"[-0.3389881370507884, -0.9589617526152296, -9.39393938384893]",Success
false,3.875054828911021,false,"[-0.3389881370507884, -0.9589617526152296, -9.191919181828727]",Success
true,9.347228188789577e-8,true,"[-0.3389881370507884, -0.9589617526152296, -8.989898979808524]",Terminated
true,8.211349855493153e-8,true,"[-0.3389881370507884, -0.9589617526152296, -8.787878777788322]",Terminated
true,1.8687042085729647e-7,true,"[-0.3389881370507884, -0.9589617526152296, -8.585858575768121]",Terminated
true,1.37276518405376e-7,true,"[-0.3389881370507884, -0.9589617526152296, -8.383838373747919]",Terminated
true,5.247253259205312e-7,true,"[-0.3389881370507884, -0.9589617526152296, -8.181818171727716]",Terminated
true,9.65198410308162e-8,true,"[-0.3389881370507884, -0.9589617526152296, -7.979797969707515]",Terminated
