within_threshold,final_distance,convergence,perturbation,retcode
true,7.65901154830801e-5,true,"[0.933989946004844, 0.14900658392258728, 7.054263561193244]",Success
true,7.619084859432289e-5,true,"[0.933989946004844, 0.14900658392258728, 7.209302320883166]",Success
true,7.574647636466442e-5,true,"[0.933989946004844, 0.14900658392258728, 7.364341080573088]",Success
true,7.523869305314992e-5,true,"[0.933989946004844, 0.14900658392258728, 7.519379840263011]",Success
true,7.467167131648091e-5,true,"[0.933989946004844, 0.14900658392258728, 7.674418599952934]",Success
true,7.404213970547188e-5,true,"[0.933989946004844, 0.14900658392258728, 7.829457359642856]",Success
true,7.335953203517338e-5,true,"[0.933989946004844, 0.14900658392258728, 7.984496119332778]",Success
true,7.261416482711129e-5,true,"[0.933989946004844, 0.14900658392258728, 8.139534879022701]",Success
true,7.18088015511613e-5,true,"[0.933989946004844, 0.14900658392258728, 8.294573638712624]",Success
true,7.093866083324829e-5,true,"[0.933989946004844, 0.14900658392258728, 8.449612398402547]",Success
true,7.000878433342584e-5,true,"[0.933989946004844, 0.14900658392258728, 8.604651158092468]",Success
true,6.901199987178414e-5,true,"[0.933989946004844, 0.14900658392258728, 8.75968991778239]",Success
true,6.79555314604663e-5,true,"[0.933989946004844, 0.14900658392258728, 8.914728677472313]",Success
true,6.682041873362206e-5,true,"[0.933989946004844, 0.14900658392258728, 9.069767437162236]",Success
true,6.564040342189888e-5,true,"[0.933989946004844, 0.14900658392258728, 9.224806196852159]",Success
true,6.43824759390939e-5,true,"[0.933989946004844, 0.14900658392258728, 9.379844956542081]",Success
true,6.305831600144809e-5,true,"[0.933989946004844, 0.14900658392258728, 9.534883716232002]",Success
true,6.167651953150664e-5,true,"[0.933989946004844, 0.14900658392258728, 9.689922475921925]",Success
true,6.019340581092482e-5,true,"[0.933989946004844, 0.14900658392258728, 9.844961235611848]",Success
true,5.867393228046485e-5,true,"[0.933989946004844, 0.14900658392258728, 9.99999999530177]",Success
false,0.00043132265858929143,true,"[0.9320700095712607, 0.16057919712166985, -10.00000000469823]",Success
false,0.0004175941064979312,true,"[0.9320700095712607, 0.16057919712166985, -9.844961245008307]",Success
false,0.00040422292761538444,true,"[0.9320700095712607, 0.16057919712166985, -9.689922485318384]",Success
false,0.00039118212090965784,true,"[0.9320700095712607, 0.16057919712166985, -9.534883725628461]",Success
false,0.00037845911859450514,true,"[0.9320700095712607, 0.16057919712166985, -9.37984496593854]",Success
false,0.00036603821855556666,true,"[0.9320700095712607, 0.16057919712166985, -9.224806206248617]",Success
