within_threshold,final_distance,convergence,perturbation,retcode
true,3.418881985157294e-8,true,"[0.30296571717674653, 0.16920859801997792, -9.899497487479863]",Terminated
true,3.5966360754321387e-9,true,"[0.31174019943969494, 0.17410921138277136, -9.899497487479863]",Terminated
true,1.0647456327260253e-7,true,"[0.32051468170264336, 0.1790098247455648, -9.899497487479863]",Terminated
true,6.324601670425356e-9,true,"[0.32928916396559177, 0.18391043810835828, -9.899497487479863]",Terminated
true,7.072381256760074e-9,true,"[0.3380636462285402, 0.1888110514711517, -9.899497487479863]",Terminated
true,1.0938710335821984e-7,true,"[0.3468381284914886, 0.19371166483394514, -9.899497487479863]",Terminated
true,1.823041366508963e-8,true,"[0.355612610754437, 0.1986122781967386, -9.899497487479863]",Terminated
true,9.634468358128816e-9,true,"[0.3643870930173854, 0.20351289155953203, -9.899497487479863]",Terminated
true,8.203819794893998e-9,true,"[0.37316157528033383, 0.2084135049223255, -9.899497487479863]",Terminated
true,8.195520098023649e-9,true,"[0.38193605754328225, 0.21331411828511895, -9.899497487479863]",Terminated
true,1.9112071970325788e-8,true,"[0.39071053980623066, 0.21821473164791239, -9.899497487479863]",Terminated
true,2.903277675749549e-8,true,"[0.3994850220691791, 0.22311534501070582, -9.899497487479863]",Terminated
true,7.563448980940793e-9,true,"[0.4082595043321275, 0.22801595837349928, -9.899497487479863]",Terminated
true,1.3052223112122684e-8,true,"[0.4170339865950759, 0.23291657173629274, -9.899497487479863]",Terminated
true,3.4792854072859934e-8,true,"[0.4258084688580243, 0.23781718509908617, -9.899497487479863]",Terminated
true,1.892382759732898e-8,true,"[0.4345829511209727, 0.2427177984618796, -9.899497487479863]",Terminated
true,9.387461108108785e-9,true,"[0.44335743338392114, 0.24761841182467306, -9.899497487479863]",Terminated
true,1.705755798131827e-9,true,"[0.45213191564686955, 0.2525190251874665, -9.899497487479863]",Terminated
true,9.05541403708589e-9,true,"[0.4609063979098179, 0.25741963855025995, -9.899497487479863]",Terminated
true,1.2483351997354405e-9,true,"[0.4696808801727664, 0.2623202519130534, -9.899497487479863]",Terminated
true,9.733580365850268e-10,true,"[0.47845536243571485, 0.2672208652758469, -9.899497487479863]",Terminated
true,9.37661156666708e-9,true,"[0.48722984469866315, 0.2721214786386403, -9.899497487479863]",Terminated
true,6.540939468433949e-10,true,"[0.4960043269616116, 0.27702209200143374, -9.899497487479863]",Terminated
true,5.547593053192689e-9,true,"[0.50477880922456, 0.28192270536422714, -9.899497487479863]",Terminated
true,3.471352191975868e-8,true,"[0.5135532914875084, 0.28682331872702066, -9.899497487479863]",Terminated
true,8.079951254173799e-10,true,"[0.5223277737504569, 0.2917239320898141, -9.899497487479863]",Terminated
true,9.61408227319639e-9,true,"[0.5311022560134052, 0.2966245454526075, -9.899497487479863]",Terminated
true,1.60000194026199e-8,true,"[0.5398767382763537, 0.301525158815401, -9.899497487479863]",Terminated
true,1.88631132218529e-8,true,"[0.548651220539302, 0.3064257721781944, -9.899497487479863]",Terminated
true,5.654489207529087e-8,true,"[0.5574257028022505, 0.31132638554098785, -9.899497487479863]",Terminated
true,1.953286572825646e-8,true,"[0.566200185065199, 0.3162269989037813, -9.899497487479863]",Terminated
true,1.6855574438977876e-9,true,"[0.5749746673281473, 0.32112761226657477, -9.899497487479863]",Terminated
true,9.060758524056713e-9,true,"[0.5837491495910957, 0.32602822562936823, -9.899497487479863]",Terminated
true,1.846474968150026e-8,true,"[0.5925236318540442, 0.3309288389921617, -9.899497487479863]",Terminated
true,2.0637728828081692e-8,true,"[0.6012981141169925, 0.3358294523549551, -9.899497487479863]",Terminated
true,5.033498687979906e-9,true,"[0.610072596379941, 0.34073006571774855, -9.899497487479863]",Terminated
true,1.857502090703471e-8,true,"[0.6188470786428893, 0.34563067908054196, -9.899497487479863]",Terminated
